gene_family	effect_size_mean	effect_size_median	effect_size_max	n_runs_with_directionality	is_positive_assoc	diazotroph_pct_mean	diazotroph_pct_max	is_pure_any	n_runs_with_purity	is_pure_pos_any	is_pure_neg_any	n_models_with_importance	n_run_model_hits	consensus_rank_pct_mean	consensus_rank_pct_median	best_rank	module_mode	n_runs_with_module	used_in_any_final_set	product	go_ids	locus_tag	n_member_proteins	n_member_genomes	example_proteins	example_genomes
GF_01248	0.4918440494477361	0.4918440494477361	0.4918440494477361	1.0	True	0.5850340136054422	0.5850340136054422	False	1	False	False	4	4	0.7033492822966507	0.8716108452950558	47.0			False	ATP-dependent Clp endopeptidase proteolytic subunit ClpP		HNI00_RS20000	147.0	147.0	GCF_016919485.1;GCF_001548395.1;GCF_977012465.1;GCF_032705245.1;GCF_013177315.1;GCF_016446395.1;GCF_030518715.1;GCF_025999095.1;GCF_030518735.1;GCF_031583295.1	GCF_016919485.1;GCF_001548395.1;GCF_977012465.1;GCF_032705245.1;GCF_013177315.1;GCF_016446395.1;GCF_030518715.1;GCF_025999095.1;GCF_030518735.1;GCF_031583295.1
GF_01249					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	polyprenyl synthetase family protein		JYQ62_RS21150	55.0	55.0	GCF_017164015.1;GCF_014023275.1;GCF_052692665.1;GCF_002896875.1;GCF_000316575.1;GCF_022063185.1;GCF_013393945.1;GCF_000316645.1;GCF_003054475.1;GCF_002368175.1	GCF_017164015.1;GCF_014023275.1;GCF_052692665.1;GCF_002896875.1;GCF_000316575.1;GCF_022063185.1;GCF_013393945.1;GCF_000316645.1;GCF_003054475.1;GCF_002368175.1
GF_01250					False	1.0	1.0	True	1	True	False	0	0						False	glutathione S-transferase family protein		JYQ62_RS21500	47.0	47.0	GCF_017164015.1;GCF_002949795.1;GCF_014023275.1;GCF_043099735.1;GCF_009372195.1;GCF_013343235.1;GCF_000316645.1;GCF_003443655.1;GCF_052692665.1;GCF_002813575.1	GCF_017164015.1;GCF_002949795.1;GCF_014023275.1;GCF_043099735.1;GCF_009372195.1;GCF_013343235.1;GCF_000316645.1;GCF_003443655.1;GCF_052692665.1;GCF_002813575.1
GF_01251					False	1.0	1.0	True	1	True	False	0	0						False	FAD-binding oxidoreductase		JYQ62_RS21780	41.0	41.0	GCF_017164015.1;GCF_043099735.1;GCF_002949795.1;GCF_013343235.1;GCF_052692655.1;GCF_009372195.1;GCF_052692665.1;GCF_002949735.1;GCF_003443655.1;GCF_043099725.1	GCF_017164015.1;GCF_043099735.1;GCF_002949795.1;GCF_013343235.1;GCF_052692655.1;GCF_009372195.1;GCF_052692665.1;GCF_002949735.1;GCF_003443655.1;GCF_043099725.1
GF_01252					False	0.9827586206896552	0.9827586206896552	True	1	True	False	0	0						False	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-diaminopimelate ligase		JYQ62_RS22285	58.0	58.0	GCF_017164015.1;GCF_000316625.1;GCF_038096175.1;GCF_049315035.1;GCF_022063185.1;GCF_000317695.1;GCF_001548375.1;GCF_003054475.1;GCF_022376295.1;GCF_000009705.1	GCF_017164015.1;GCF_000316625.1;GCF_038096175.1;GCF_049315035.1;GCF_022063185.1;GCF_000317695.1;GCF_001548375.1;GCF_003054475.1;GCF_022376295.1;GCF_000009705.1
GF_01253					False	0.9104477611940298	0.9104477611940298	True	1	True	False	0	0						False	alanine--glyoxylate aminotransferase family protein		JYQ62_RS22900	67.0	67.0	GCF_017164015.1;GCF_019056575.1;GCF_000317495.1;GCF_019977735.1;GCF_000317435.1;GCF_049315035.1;GCF_047275885.1;GCF_000317695.1;GCF_002368455.1;GCF_001548375.1	GCF_017164015.1;GCF_019056575.1;GCF_000317495.1;GCF_019977735.1;GCF_000317435.1;GCF_049315035.1;GCF_047275885.1;GCF_000317695.1;GCF_002368455.1;GCF_001548375.1
GF_01254					False	1.0	1.0	True	1	True	False	0	0						False	S41 family peptidase		JYQ62_RS24635	51.0	51.0	GCF_017164015.1;GCF_043099735.1;GCF_043099725.1;GCF_009856605.1;GCF_000204075.1;GCF_000316575.1;GCF_002949735.1;GCF_000316625.1;GCF_019976755.1;GCF_048568235.1	GCF_017164015.1;GCF_043099735.1;GCF_043099725.1;GCF_009856605.1;GCF_000204075.1;GCF_000316575.1;GCF_002949735.1;GCF_000316625.1;GCF_019976755.1;GCF_048568235.1
GF_01255					False	1.0	1.0	True	1	True	False	0	0						False	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD		JYQ62_RS29090	41.0	41.0	GCF_017164015.1;GCF_013393905.1;GCF_022376295.1;GCF_025860405.1;GCF_000009705.1;GCF_052692655.1;GCF_002163975.1;GCF_000020025.1;GCF_002813575.1;GCF_009856605.1	GCF_017164015.1;GCF_013393905.1;GCF_022376295.1;GCF_025860405.1;GCF_000009705.1;GCF_052692655.1;GCF_002163975.1;GCF_000020025.1;GCF_002813575.1;GCF_009856605.1
GF_01256					False	1.0	1.0	True	1	True	False	0	0						False	serine--tRNA ligase		JYQ62_RS29440	50.0	50.0	GCF_017164015.1;GCF_052692655.1;GCF_043099725.1;GCF_003443655.1;GCF_043099735.1;GCF_050235535.1;GCF_000009705.1;GCF_003054475.1;GCF_009873495.1;GCF_000316625.1	GCF_017164015.1;GCF_052692655.1;GCF_043099725.1;GCF_003443655.1;GCF_043099735.1;GCF_050235535.1;GCF_000009705.1;GCF_003054475.1;GCF_009873495.1;GCF_000316625.1
GF_01257					False	0.9464285714285714	0.9464285714285714	True	1	True	False	0	0						False	elongation factor G		JYQ62_RS30610	56.0	56.0	GCF_017164015.1;GCF_032163395.1;GCF_000317555.1;GCF_000009705.1;GCF_013393945.1;GCF_048568275.1;GCF_048568235.1;GCF_009498015.1;GCF_009856605.1;GCF_000204075.1	GCF_017164015.1;GCF_032163395.1;GCF_000317555.1;GCF_000009705.1;GCF_013393945.1;GCF_048568275.1;GCF_048568235.1;GCF_009498015.1;GCF_009856605.1;GCF_000204075.1
GF_01258					False	1.0	1.0	True	1	True	False	0	0						False	heme-copper oxidase subunit III		JYQ62_RS31685	51.0	51.0	GCF_017164015.1;GCF_009873495.1;GCF_000009705.1;GCF_009372195.1;GCF_003054475.1;GCF_025860405.1;GCF_013393945.1;GCF_009498015.1;GCF_048568235.1;GCF_000316645.1	GCF_017164015.1;GCF_009873495.1;GCF_000009705.1;GCF_009372195.1;GCF_003054475.1;GCF_025860405.1;GCF_013393945.1;GCF_009498015.1;GCF_048568235.1;GCF_000316645.1
GF_01259					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	glutamate--cysteine ligase		JYQ62_RS32450	56.0	56.0	GCF_017164015.1;GCF_009856605.1;GCF_000204075.1;GCF_001548375.1;GCF_009498015.1;GCF_052692665.1;GCF_048568235.1;GCF_000009705.1;GCF_048568275.1;GCF_019976755.1	GCF_017164015.1;GCF_009856605.1;GCF_000204075.1;GCF_001548375.1;GCF_009498015.1;GCF_052692665.1;GCF_048568235.1;GCF_000009705.1;GCF_048568275.1;GCF_019976755.1
GF_01260					False	1.0	1.0	True	1	True	False	0	0						False	tRNA pseudouridine(38-40) synthase TruA		JYQ62_RS35555	48.0	48.0	GCF_017164015.1;GCF_000020025.1;GCF_013393925.1;GCF_029953635.1;GCF_011769525.1;GCF_025677855.1;GCF_009372195.1;GCF_019056575.1;GCF_052692665.1;GCF_002949735.1	GCF_017164015.1;GCF_000020025.1;GCF_013393925.1;GCF_029953635.1;GCF_011769525.1;GCF_025677855.1;GCF_009372195.1;GCF_019056575.1;GCF_052692665.1;GCF_002949735.1
GF_01261					False	0.98	0.98	True	1	True	False	0	0						False	rhomboid family intramembrane serine protease		JYQ62_RS35965	50.0	50.0	GCF_017164015.1;GCF_038096175.1;GCF_050235535.1;GCF_000316645.1;GCF_029953635.1;GCF_043099305.1;GCF_043099315.1;GCF_000020025.1;GCF_052692665.1;GCF_043099735.1	GCF_017164015.1;GCF_038096175.1;GCF_050235535.1;GCF_000316645.1;GCF_029953635.1;GCF_043099305.1;GCF_043099315.1;GCF_000020025.1;GCF_052692665.1;GCF_043099735.1
GF_01262					False	1.0	1.0	True	1	True	False	0	0						False	phosphate ABC transporter permease PstA		JYQ62_RS36465	41.0	41.0	GCF_017164015.1;GCF_043099725.1;GCF_013343235.1;GCF_038096175.1;GCF_002949795.1;GCF_028623165.1;GCF_002813575.1;GCF_000020025.1;GCF_052692655.1;GCF_002949735.1	GCF_017164015.1;GCF_043099725.1;GCF_013343235.1;GCF_038096175.1;GCF_002949795.1;GCF_028623165.1;GCF_002813575.1;GCF_000020025.1;GCF_052692655.1;GCF_002949735.1
GF_01263					False	1.0	1.0	True	1	True	False	0	0						False	ATP-dependent DNA helicase		JYQ62_RS36980	41.0	41.0	GCF_017164015.1;GCF_022376295.1;GCF_000317695.1;GCF_049315035.1;GCF_003054475.1;GCF_029953635.1;GCF_043099735.1;GCF_000196515.1;GCF_047275885.1;GCF_023734775.1	GCF_017164015.1;GCF_022376295.1;GCF_000317695.1;GCF_049315035.1;GCF_003054475.1;GCF_029953635.1;GCF_043099735.1;GCF_000196515.1;GCF_047275885.1;GCF_023734775.1
GF_01264					False	0.979591836734694	0.979591836734694	True	1	True	False	0	0						False	alanine--tRNA ligase		JYQ62_RS00035	49.0	49.0	GCF_017164015.1;GCF_009856605.1;GCF_009498015.1;GCF_038050375.1;GCF_019976755.1;GCF_000196515.1;GCF_000020025.1;GCF_002896875.1;GCF_000316625.1;GCF_000316645.1	GCF_017164015.1;GCF_009856605.1;GCF_009498015.1;GCF_038050375.1;GCF_019976755.1;GCF_000196515.1;GCF_000020025.1;GCF_002896875.1;GCF_000316625.1;GCF_000316645.1
GF_01265					False	0.9838709677419356	0.9838709677419356	True	1	True	False	0	0						False	sugar ABC transporter permease		JYQ62_RS04175	62.0	62.0	GCF_017164015.1;GCF_022063185.1;GCF_000316645.1;GCF_001548455.1;GCF_043099305.1;GCF_032393985.1;GCF_043099315.1;GCF_048568235.1;GCF_043099725.1;GCF_002813575.1	GCF_017164015.1;GCF_022063185.1;GCF_000316645.1;GCF_001548455.1;GCF_043099305.1;GCF_032393985.1;GCF_043099315.1;GCF_048568235.1;GCF_043099725.1;GCF_002813575.1
GF_01266	0.6409529211571185	0.6409529211571185	0.6409529211571185	1.0	True	0.7804878048780488	0.7804878048780488	False	1	False	False	4	4	0.3706140350877193	0.3660287081339713	166.0			False	metal ABC transporter permease		JYQ62_RS04780	82.0	82.0	GCF_017164015.1;GCF_009372195.1;GCF_002896875.1;GCF_048568235.1;GCF_048568275.1;GCF_009498015.1;GCF_038050375.1;GCF_002813575.1;GCF_000009705.1;GCF_011769525.1	GCF_017164015.1;GCF_009372195.1;GCF_002896875.1;GCF_048568235.1;GCF_048568275.1;GCF_009498015.1;GCF_038050375.1;GCF_002813575.1;GCF_000009705.1;GCF_011769525.1
GF_01267					False	0.9846153846153848	0.9846153846153848	True	1	True	False	0	0						False	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)		JYQ62_RS04890	65.0	65.0	GCF_017164015.1;GCF_000317695.1;GCF_009873495.1;GCF_000316645.1;GCF_025677855.1;GCF_038050375.1;GCF_029953635.1;GCF_000317125.1;GCF_000316665.1;GCF_011769525.1	GCF_017164015.1;GCF_000317695.1;GCF_009873495.1;GCF_000316645.1;GCF_025677855.1;GCF_038050375.1;GCF_029953635.1;GCF_000317125.1;GCF_000316665.1;GCF_011769525.1
GF_01268					False	0.981132075471698	0.981132075471698	True	1	True	False	0	0						False	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC		JYQ62_RS05425	53.0	53.0	GCF_017164015.1;GCF_043099725.1;GCF_013393945.1;GCF_025860405.1;GCF_002949795.1;GCF_009372195.1;GCF_000020025.1;GCF_014023275.1;GCF_009873495.1;GCF_003443655.1	GCF_017164015.1;GCF_043099725.1;GCF_013393945.1;GCF_025860405.1;GCF_002949795.1;GCF_009372195.1;GCF_000020025.1;GCF_014023275.1;GCF_009873495.1;GCF_003443655.1
GF_01269					False	1.0	1.0	True	1	True	False	0	0						False	ATP-binding protein		JYQ62_RS07675	41.0	41.0	GCF_017164015.1;GCF_013393925.1;GCF_023734775.1;GCF_009873495.1;GCF_003443655.1;GCF_002813575.1;GCF_043099735.1;GCF_009372195.1;GCF_052692665.1;GCF_013393905.1	GCF_017164015.1;GCF_013393925.1;GCF_023734775.1;GCF_009873495.1;GCF_003443655.1;GCF_002813575.1;GCF_043099735.1;GCF_009372195.1;GCF_052692665.1;GCF_013393905.1
GF_01270					False	1.0	1.0	True	1	True	False	0	0						False	ribosome biogenesis GTPase YlqF		JYQ62_RS09040	41.0	41.0	GCF_017164015.1;GCF_025677855.1;GCF_011769525.1;GCF_025860405.1;GCF_000316575.1;GCF_002368175.1;GCF_000734895.2;GCF_014023275.1;GCF_013343235.1;GCF_023734775.1	GCF_017164015.1;GCF_025677855.1;GCF_011769525.1;GCF_025860405.1;GCF_000316575.1;GCF_002368175.1;GCF_000734895.2;GCF_014023275.1;GCF_013343235.1;GCF_023734775.1
GF_01271					False	1.0	1.0	True	1	True	False	0	0						False	nicotinate phosphoribosyltransferase		JYQ62_RS13305	46.0	46.0	GCF_017164015.1;GCF_000009705.1;GCF_009498015.1;GCF_009856605.1;GCF_048568235.1;GCF_000204075.1;GCF_048568275.1;GCF_002896875.1;GCF_013393945.1;GCF_050235535.1	GCF_017164015.1;GCF_000009705.1;GCF_009498015.1;GCF_009856605.1;GCF_048568235.1;GCF_000204075.1;GCF_048568275.1;GCF_002896875.1;GCF_013393945.1;GCF_050235535.1
GF_01272					False	0.98	0.98	True	1	True	False	0	0						False	phosphoenolpyruvate carboxylase		JYQ62_RS13485	50.0	50.0	GCF_017164015.1;GCF_009498015.1;GCF_000204075.1;GCF_009856605.1;GCF_022063185.1;GCF_050235535.1;GCF_002896875.1;GCF_000316645.1;GCF_052692655.1;GCF_002813575.1	GCF_017164015.1;GCF_009498015.1;GCF_000204075.1;GCF_009856605.1;GCF_022063185.1;GCF_050235535.1;GCF_002896875.1;GCF_000316645.1;GCF_052692655.1;GCF_002813575.1
GF_01273					False	1.0	1.0	True	1	True	False	0	0						False	M3 family metallopeptidase		JYQ62_RS14080	46.0	46.0	GCF_017164015.1;GCF_043099305.1;GCF_013393945.1;GCF_009856605.1;GCF_022376295.1;GCF_000204075.1;GCF_000009705.1;GCF_000316645.1;GCF_048568235.1;GCF_043099315.1	GCF_017164015.1;GCF_043099305.1;GCF_013393945.1;GCF_009856605.1;GCF_022376295.1;GCF_000204075.1;GCF_000009705.1;GCF_000316645.1;GCF_048568235.1;GCF_043099315.1
GF_01274					False	0.9846153846153848	0.9846153846153848	True	1	True	False	0	0						False	Holliday junction branch migration DNA helicase RuvB		JYQ62_RS14220	65.0	65.0	GCF_017164015.1;GCF_021650815.1;GCF_051201415.1;GCF_014489415.1;GCF_003367075.2;GCF_018139025.1;GCF_038050375.1;GCF_025677855.1;GCF_002896875.1;GCF_000316625.1	GCF_017164015.1;GCF_021650815.1;GCF_051201415.1;GCF_014489415.1;GCF_003367075.2;GCF_018139025.1;GCF_038050375.1;GCF_025677855.1;GCF_002896875.1;GCF_000316625.1
GF_01275					False	1.0	1.0	True	1	True	False	0	0						False	aldo/keto reductase		JYQ62_RS14910	40.0	40.0	GCF_017164015.1;GCF_038096175.1;GCF_001548375.1;GCF_011769525.1;GCF_003054475.1;GCF_013343235.1;GCF_025860405.1;GCF_002813575.1;GCF_023734775.1;GCF_022063185.1	GCF_017164015.1;GCF_038096175.1;GCF_001548375.1;GCF_011769525.1;GCF_003054475.1;GCF_013343235.1;GCF_025860405.1;GCF_002813575.1;GCF_023734775.1;GCF_022063185.1
GF_01276					False	1.0	1.0	True	1	True	False	0	0						False	hypothetical protein		JYQ62_RS18200	40.0	40.0	GCF_017164015.1;GCF_003054475.1;GCF_000316625.1;GCF_038096175.1;GCF_002949795.1;GCF_009873495.1;GCF_009372195.1;GCF_013393925.1;GCF_043099735.1;GCF_052692665.1	GCF_017164015.1;GCF_003054475.1;GCF_000316625.1;GCF_038096175.1;GCF_002949795.1;GCF_009873495.1;GCF_009372195.1;GCF_013393925.1;GCF_043099735.1;GCF_052692665.1
GF_01277					False	0.9846153846153848	0.9846153846153848	True	1	True	False	0	0						False	biotin synthase BioB		JYQ62_RS05390	65.0	65.0	GCF_017164015.1;GCF_002163975.1;GCF_043099735.1;GCF_043099305.1;GCF_003443655.1;GCF_049315035.1;GCF_009372195.1;GCF_024584745.1;GCF_000020025.1;GCF_028623165.1	GCF_017164015.1;GCF_002163975.1;GCF_043099735.1;GCF_043099305.1;GCF_003443655.1;GCF_049315035.1;GCF_009372195.1;GCF_024584745.1;GCF_000020025.1;GCF_028623165.1
GF_01278					False	0.953125	0.953125	True	1	True	False	0	0						False	radical SAM protein		JYQ62_RS12680	64.0	64.0	GCF_017164015.1;GCF_049315035.1;GCF_008121535.1;GCF_019976755.1;GCF_009372195.1;GCF_003054475.1;GCF_009873495.1;GCF_001548375.1;GCF_001277295.1;GCF_000020025.1	GCF_017164015.1;GCF_049315035.1;GCF_008121535.1;GCF_019976755.1;GCF_009372195.1;GCF_003054475.1;GCF_009873495.1;GCF_001548375.1;GCF_001277295.1;GCF_000020025.1
GF_01279					False	0.9102564102564102	0.9102564102564102	True	1	True	False	0	0						False	NAD(P)H-quinone oxidoreductase subunit N		JYQ62_RS03185	78.0	78.0	GCF_017164015.1;GCF_002949795.1;GCF_000316625.1;GCF_014489415.1;GCF_003054475.1;GCF_019977735.1;GCF_052692655.1;GCF_000317435.1;GCF_001548375.1;GCF_000020025.1	GCF_017164015.1;GCF_002949795.1;GCF_000316625.1;GCF_014489415.1;GCF_003054475.1;GCF_019977735.1;GCF_052692655.1;GCF_000317435.1;GCF_001548375.1;GCF_000020025.1
GF_01280					False	0.9661016949152542	0.9661016949152542	True	1	True	False	0	0						False	AarF/ABC1/UbiB kinase family protein		JYQ62_RS14110	59.0	59.0	GCF_017164015.1;GCF_002949795.1;GCF_000316575.1;GCF_029953635.1;GCF_000317555.1;GCF_002949735.1;GCF_038096175.1;GCF_002368455.1;GCF_043099315.1;GCF_023734775.1	GCF_017164015.1;GCF_002949795.1;GCF_000316575.1;GCF_029953635.1;GCF_000317555.1;GCF_002949735.1;GCF_038096175.1;GCF_002368455.1;GCF_043099315.1;GCF_023734775.1
GF_01281					False	0.9830508474576272	0.9830508474576272	True	1	True	False	0	0						False	CopG family transcriptional regulator		ACRYJJ_RS00195	59.0	59.0	GCF_018139025.1;GCF_000316665.1;GCF_050235535.1;GCF_047275885.1;GCF_002368175.1;GCF_017164015.1;GCF_012516395.1;GCF_043099725.1;GCF_000317695.1;GCF_001548375.1	GCF_018139025.1;GCF_000316665.1;GCF_050235535.1;GCF_047275885.1;GCF_002368175.1;GCF_017164015.1;GCF_012516395.1;GCF_043099725.1;GCF_000317695.1;GCF_001548375.1
GF_01282					False	0.9210526315789472	0.9210526315789472	True	1	True	False	0	0						False	50S ribosomal protein L20		L3I90_RS07720	76.0	76.0	GCF_018139025.1;GCF_000734895.2;GCF_019056575.1;GCF_001746915.2;GCF_032393985.1;GCF_000316645.1;GCF_012295525.1;GCF_014023275.1;GCF_043099735.1;GCF_009873495.1	GCF_018139025.1;GCF_000734895.2;GCF_019056575.1;GCF_001746915.2;GCF_032393985.1;GCF_000316645.1;GCF_012295525.1;GCF_014023275.1;GCF_043099735.1;GCF_009873495.1
GF_01283					False	0.984375	0.984375	True	1	True	False	0	0						False	heterocyst differentiation master regulator HetR		L3I90_RS00525	64.0	64.0	GCF_018139025.1;GCF_003054475.1;GCF_029953635.1;GCF_025677855.1;GCF_019976755.1;GCF_011769525.1;GCF_013393905.1;GCF_052692665.1;GCF_017164015.1;GCF_049315035.1	GCF_018139025.1;GCF_003054475.1;GCF_029953635.1;GCF_025677855.1;GCF_019976755.1;GCF_011769525.1;GCF_013393905.1;GCF_052692665.1;GCF_017164015.1;GCF_049315035.1
GF_01284					False	0.975609756097561	0.975609756097561	True	1	True	False	0	0						False	FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase TrmFO		L3I90_RS15635	41.0	41.0	GCF_018139025.1;GCF_048568275.1;GCF_008121535.1;GCF_014489415.1;GCF_038050375.1;GCF_043099305.1;GCF_001548375.1;GCF_038096175.1;GCF_043099315.1;GCF_009498015.1	GCF_018139025.1;GCF_048568275.1;GCF_008121535.1;GCF_014489415.1;GCF_038050375.1;GCF_043099305.1;GCF_001548375.1;GCF_038096175.1;GCF_043099315.1;GCF_009498015.1
GF_01285					False	0.9852941176470588	0.9852941176470588	True	1	True	False	0	0						False	vWA domain-containing protein		L3I90_RS11910	68.0	68.0	GCF_018139025.1;GCF_003367075.2;GCF_014489415.1;GCF_021650815.1;GCF_051201415.1;GCF_052692655.1;GCF_000316665.1;GCF_001277295.1;GCF_002813575.1;GCF_043099315.1	GCF_018139025.1;GCF_003367075.2;GCF_014489415.1;GCF_021650815.1;GCF_051201415.1;GCF_052692655.1;GCF_000316665.1;GCF_001277295.1;GCF_002813575.1;GCF_043099315.1
GF_01286					False	0.984375	0.984375	True	1	True	False	0	0						False	pyridoxal phosphate-dependent aminotransferase		ACRYJJ_RS07655	64.0	64.0	GCF_018139025.1;GCF_051201415.1;GCF_003367075.2;GCF_014489415.1;GCF_021650815.1;GCF_029953635.1;GCF_009873495.1;GCF_024584745.1;GCF_050235535.1;GCF_043099315.1	GCF_018139025.1;GCF_051201415.1;GCF_003367075.2;GCF_014489415.1;GCF_021650815.1;GCF_029953635.1;GCF_009873495.1;GCF_024584745.1;GCF_050235535.1;GCF_043099315.1
GF_01287	0.7506898086337339	0.7506898086337339	0.7506898086337339	1.0	True	0.8285714285714286	0.8285714285714286	False	1	False	False	4	4	0.5402711323763956	0.4521531100478469	8.0			False	response regulator		L3I90_RS13715	105.0	105.0	GCF_018139025.1;GCF_014489415.1;GCF_021650815.1;GCF_003367075.2;GCF_051201415.1;GCF_000316665.1;GCF_048077055.1;GCF_000312705.1;GCF_042465725.1;GCF_000316645.1	GCF_018139025.1;GCF_014489415.1;GCF_021650815.1;GCF_003367075.2;GCF_051201415.1;GCF_000316665.1;GCF_048077055.1;GCF_000312705.1;GCF_042465725.1;GCF_000316645.1
GF_01288					False	0.9850746268656716	0.9850746268656716	True	1	True	False	0	0						False	cyanophycinase		L3I90_RS04680	67.0	67.0	GCF_018139025.1;GCF_002896875.1;GCF_019056575.1;GCF_019977735.1;GCF_000316575.1;GCF_013393925.1;GCF_000204075.1;GCF_003054475.1;GCF_028623165.1;GCF_002949795.1	GCF_018139025.1;GCF_002896875.1;GCF_019056575.1;GCF_019977735.1;GCF_000316575.1;GCF_013393925.1;GCF_000204075.1;GCF_003054475.1;GCF_028623165.1;GCF_002949795.1
GF_01289					False	0.975	0.975	True	1	True	False	0	0						False	diflavin flavoprotein		ACRYJJ_RS05065	40.0	40.0	GCF_018139025.1;GCF_014489415.1;GCF_051201415.1;GCF_003367075.2;GCF_021650815.1;GCF_047275885.1;GCF_000316625.1;GCF_043099735.1;GCF_038096175.1;GCF_014023275.1	GCF_018139025.1;GCF_014489415.1;GCF_051201415.1;GCF_003367075.2;GCF_021650815.1;GCF_047275885.1;GCF_000316625.1;GCF_043099735.1;GCF_038096175.1;GCF_014023275.1
GF_01290	-0.0448838080959519	-0.0448838080959519	-0.0448838080959519	1.0	False	0.2241379310344827	0.2241379310344827	False	1	False	False	4	4	0.38835725677830946	0.3604465709728868	204.0			False							
GF_01291	0.7346189164370982	0.7346189164370982	0.7346189164370982	1.0	True	0.8888888888888888	0.8888888888888888	False	1	False	False	4	4	0.30661881977671457	0.20015948963317384	159.0			False	adenylosuccinate synthase		I1H34_RS10280	63.0	63.0	GCF_018336915.1;GCF_024347835.1;GCF_021497025.1;GCF_000018105.1;GCF_002368455.1;GCF_047275885.1;GCF_013343235.1;GCF_001548375.1;GCF_017164015.1;GCF_013393925.1	GCF_018336915.1;GCF_024347835.1;GCF_021497025.1;GCF_000018105.1;GCF_002368455.1;GCF_047275885.1;GCF_013343235.1;GCF_001548375.1;GCF_017164015.1;GCF_013393925.1
GF_01292	-0.2970138682629258	-0.2970138682629258	-0.2970138682629258	1.0	False	0.1422924901185771	0.1422924901185771	False	1	False	False	4	4	0.5905103668261563	0.6004784688995215	208.0			False							
GF_01293	0.183927160853116	0.183927160853116	0.183927160853116	1.0	True	0.417910447761194	0.417910447761194	False	1	False	False	4	4	0.22488038277511962	0.2240829346092504	438.0			False	30S ribosomal protein S21		IL331_RS04890	67.0	67.0	GCF_018389385.1;GCF_030323045.1;GCF_021018745.1;GCF_000011385.1;GCF_000484535.1;GCF_002368395.1;GCF_002368175.1;GCF_000204075.1;GCF_031586415.1;GCF_025999095.1	GCF_018389385.1;GCF_030323045.1;GCF_021018745.1;GCF_000011385.1;GCF_000484535.1;GCF_002368395.1;GCF_002368175.1;GCF_000204075.1;GCF_031586415.1;GCF_025999095.1
GF_01294					False	0.0	0.0	True	1	False	True	0	0						False							
GF_01295					False	0.0	0.0	True	1	False	True	0	0						False							
GF_01296					False	0.0	0.0	True	1	False	True	0	0						False							
GF_01297	0.2629107981220657	0.2629107981220657	0.2629107981220657	1.0	True	0.2629107981220657	0.2629107981220657	False	1	False	False	4	4	0.04665071770334928	0.013556618819776715	540.0			False	cytochrome b6		KFB97_RS13570	426.0	426.0	GCF_018399015.1;GCF_014279615.1;GCF_031583435.1;GCF_000015665.1;GCF_009498015.1;GCF_047304615.1;GCF_014279835.1;GCF_047947085.1;GCF_001704955.1;GCF_031583535.1	GCF_018399015.1;GCF_014279615.1;GCF_031583435.1;GCF_000015665.1;GCF_009498015.1;GCF_047304615.1;GCF_014279835.1;GCF_047947085.1;GCF_001704955.1;GCF_031583535.1
GF_01298					False	0.0	0.0	True	1	False	True	0	0						False							
GF_01299					False	0.0	0.0	True	1	False	True	0	0						False							
GF_01300					False	0.0	0.0	True	1	False	True	0	0						False							
GF_01301					False	0.0	0.0	True	1	False	True	0	0						False							
GF_01302					False	0.0	0.0	True	1	False	True	0	0						False							
GF_01303					False	0.9285714285714286	0.9285714285714286	True	1	True	False	0	0						False	phosphoadenosine phosphosulfate reductase		B6N60_RS03360	56.0	56.0	GCF_019056575.1;GCF_001548375.1;GCF_000009705.1;GCF_047275885.1;GCF_009498015.1;GCF_024584745.1;GCF_008121535.1;GCF_001277295.1;GCF_038050375.1;GCF_000312705.1	GCF_019056575.1;GCF_001548375.1;GCF_000009705.1;GCF_047275885.1;GCF_009498015.1;GCF_024584745.1;GCF_008121535.1;GCF_001277295.1;GCF_038050375.1;GCF_000312705.1
GF_01304					False	0.979591836734694	0.979591836734694	True	1	True	False	0	0						False	precorrin-2 C(20)-methyltransferase		B6N60_RS14115	49.0	49.0	GCF_019056575.1;GCF_002949795.1;GCF_050235535.1;GCF_000316645.1;GCF_019976755.1;GCF_028623165.1;GCF_038050375.1;GCF_000009705.1;GCF_002949735.1;GCF_003443655.1	GCF_019056575.1;GCF_002949795.1;GCF_050235535.1;GCF_000316645.1;GCF_019976755.1;GCF_028623165.1;GCF_038050375.1;GCF_000009705.1;GCF_002949735.1;GCF_003443655.1
