gene_family,rep_id,member_id,assembly_accession,protein_id,nifK_best_ref,nifD_present,nifH_best_ref,nifHDK_core_call,nifH_best_evalue,scaffold_n50,checkm_completeness,coverage,checkm_contamination,nifD_best_ref,nifH_present,download_ok,number_of_scaffolds,derived_from_metagenome,nifK_best_evalue,assembly_level,genome_notes,gc_percent,total_ungapped_length,organism_name,nifK_present,annotation_date,number_of_contigs,contig_n50,annotation_fails_MAG_check,nifD_best_evalue,annotation_name,best_hit_ids,organism_full,genus,is_diazotroph
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_047303035.1|WP_413401704.1,GCF_047303035.1,WP_413401704.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.3e-52,2793560,,23.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,4.1e-07,Complete Genome,,56.0,2793560,"{'infraspecific_names': {'strain': 'MIT S9509'}, 'organism_name': 'Synechococcus sp. MIT S9509', 'tax_id': 1801630}",1.0,,1,2793560,0,2.5e-06,GCF_047303035.1-RS_2025_01_29,H=WP_413401545.1;D=WP_413401547.1;K=WP_413401547.1,Synechococcus sp. MIT S9509,Synechococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_030518695.1|WP_181495653.1,GCF_030518695.1,WP_181495653.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.9e-52,2699981,,490.2,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,7.1e-08,Complete Genome,,53.5,2702314,"{'infraspecific_names': {'strain': 'PP45'}, 'organism_name': 'Thermosynechococcus sp. PP45', 'tax_id': 3058429}",1.0,,2,2699981,0,4.2e-10,GCF_030518695.1-RS_2024_11_06,H=WP_149819367.1;D=WP_302679145.1;K=WP_302679145.1,Thermosynechococcus sp. PP45,Thermosynechococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_000981785.2|WP_046660917.1,GCF_000981785.2,WP_046660917.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,5.699999999999998e-54,4294213,,123.0,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,0.00083,Complete Genome,,43.0,4301200,"{'infraspecific_names': {'strain': 'NIES-2549'}, 'organism_name': 'Microcystis aeruginosa NIES-2549', 'tax_id': 1641812}",0.0,,2,4294213,0,9.4e-10,GCF_000981785.2-RS_2025_03_11,H=WP_046662683.1;D=WP_046662557.1;K=WP_046662557.1,Microcystis aeruginosa NIES-2549,Microcystis,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_000012525.1|WP_011243404.1,GCF_000012525.1,WP_011243404.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,5.3e-51,2695903,,,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,7.9e-07,Complete Genome,,55.5,2742269,"{'infraspecific_names': {'strain': 'PCC 7942'}, 'organism_name': 'Synechococcus elongatus PCC 7942 = FACHB-805', 'tax_id': 1140}",1.0,,2,2695903,0,1.1e-11,GCF_000012525.1-RS_2025_04_10,H=WP_011242451.1;D=WP_011244566.1;K=WP_011244566.1,Synechococcus elongatus PCC 7942 = FACHB-805,Synechococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_004209775.1|WP_007100687.1,GCF_004209775.1,WP_007100687.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.7999999999999997e-51,2630292,,175.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,5.6e-07,Complete Genome,,63.5,2630292,"{'infraspecific_names': {'strain': 'WH 8101'}, 'organism_name': 'Synechococcus sp. WH 8101', 'tax_id': 59932}",1.0,,1,2630292,0,2.2e-06,GCF_004209775.1-RS_2024_08_23,H=WP_130129595.1;D=WP_130129594.1;K=WP_130129594.1,Synechococcus sp. WH 8101,Synechococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_052692655.1|WP_445629772.1,GCF_052692655.1,WP_445629772.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1e-161,8475087,,427.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,8.500000000000003e-246,Complete Genome,,41.5,8475087,"{'infraspecific_names': {'strain': 'DSM 114167'}, 'organism_name': 'Nostoc sp. DSM 114167', 'tax_id': 3439050}",1.0,,1,8475087,0,4.999999999999999e-240,GCF_052692655.1-RS_2025_09_18,H=WP_445630325.1;D=WP_445630326.1;K=WP_445630346.1,Nostoc sp. DSM 114167,Nostoc,True
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_000020025.1|WP_012408859.1,GCF_000020025.1,WP_012408859.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.8e-163,8234322,,,,nifD-local_aln_i2.1_12182023,1.0,1,6,0,9.000000000000003e-246,Complete Genome,,41.5,9059191,"{'infraspecific_names': {'strain': 'ATCC 29133; PCC 73102'}, 'organism_name': 'Nostoc punctiforme PCC 73102', 'tax_id': 63737}",1.0,,6,8234322,0,4.2e-240,GCF_000020025.1-RS_2025_03_15,H=WP_012407220.1;D=WP_041565131.1;K=WP_012407198.1,Nostoc punctiforme PCC 73102,Nostoc,True
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_031583555.1|WP_149819938.1,GCF_031583555.1,WP_149819938.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,4.9e-52,2676543,,280.5,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,6.2e-05,Complete Genome,,53.5,2676543,"{'infraspecific_names': {'strain': 'HY593'}, 'organism_name': 'Thermosynechococcus sp. HY593', 'tax_id': 3074103}",0.0,,1,2676543,0,1.4e-10,GCF_031583555.1-RS_2024_11_06,H=WP_149819367.1;D=WP_149821788.1;K=WP_149821788.1,Thermosynechococcus sp. HY593,Thermosynechococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_017164015.1|WP_206262862.1,GCF_017164015.1,WP_206262862.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.8000000000000003e-161,8587404,,136.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,6.8e-248,Complete Genome,,41.5,8587404,"{'infraspecific_names': {'strain': 'UHCC 0702'}, 'organism_name': 'Nostoc sp. UHCC 0702', 'tax_id': 2814655}",1.0,,1,8587404,0,7e-105,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_206267712.1;D=WP_206265819.1;K=WP_206268701.1,Nostoc sp. UHCC 0702,Nostoc,True
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_031583205.1|WP_181494996.1,GCF_031583205.1,WP_181494996.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.9e-52,2699585,,523.7,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.1e-08,Complete Genome,,53.5,2699585,"{'infraspecific_names': {'strain': 'PP551'}, 'organism_name': 'Thermosynechococcus sp. PP551', 'tax_id': 3074084}",1.0,,1,2699585,0,4.2e-10,GCF_031583205.1-RS_2024_11_06,H=WP_149819367.1;D=WP_302679145.1;K=WP_302679145.1,Thermosynechococcus sp. PP551,Thermosynechococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_009372195.1|WP_118167236.1,GCF_009372195.1,WP_118167236.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,7.7e-162,6481972,,191.0,,nifD-local_aln_i2.1_12182023,1.0,1,9,0,1.6e-245,Complete Genome,,41.5,9516388,"{'infraspecific_names': {'isolate': 'CCNUC1'}, 'organism_name': 'Nostoc sphaeroides CCNUC1', 'tax_id': 2653204}",1.0,,9,6481972,0,2.1e-103,GCF_009372195.1-RS_2025_03_28,H=WP_118163822.1;D=WP_152588230.1;K=WP_118163743.1,Nostoc sphaeroides CCNUC1,Nostoc,True
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_047303415.1|WP_011129798.1,GCF_047303415.1,WP_011129798.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,4.9999999999999996e-54,2592940,,33.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.8e-05,Complete Genome,,50.5,2592940,"{'infraspecific_names': {'strain': 'MIT 1201'}, 'organism_name': 'Prochlorococcus sp. MIT 1201', 'tax_id': 3082535}",0.0,,1,2592940,0,1.3e-05,GCF_047303415.1-RS_2025_01_29,H=WP_011130587.1;D=WP_413360191.1;K=WP_413360191.1,Prochlorococcus sp. MIT 1201,Prochlorococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_002813575.1|WP_100899018.1,GCF_002813575.1,WP_100899018.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,9.8e-163,8363872,,228.0,,nifD-local_aln_i2.1_12182023,1.0,1,9,0,2.9e-245,Complete Genome,,42.0,10231233,"{'infraspecific_names': {'strain': 'CCNUN1'}, 'organism_name': 'Nostoc flagelliforme CCNUN1', 'tax_id': 2038116}",1.0,,9,8363872,0,7.099999999999999e-103,GCF_002813575.1-RS_2025_11_23,H=WP_100900502.1;D=WP_100900530.1;K=WP_100900528.1,Nostoc flagelliforme CCNUN1,Nostoc,True
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_047303465.1|WP_036916046.1,GCF_047303465.1,WP_036916046.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.6e-54,2699779,,186.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.3e-05,Complete Genome,,50.5,2699779,"{'infraspecific_names': {'strain': 'MIT 0703'}, 'organism_name': 'Prochlorococcus sp. MIT 0703', 'tax_id': 1499504}",0.0,,1,2699779,0,1.7e-05,GCF_047303465.1-RS_2025_01_29,H=WP_036914450.1;D=WP_036914447.1;K=WP_036914447.1,Prochlorococcus sp. MIT 0703,Prochlorococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_048593405.1|WP_123230678.1,GCF_048593405.1,WP_123230678.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,8.3e-54,4933804,,196.0,,nifD-local_aln_i2.1_12182023,1.0,1,5,0,0.0014,Complete Genome,,42.5,5074437,"{'infraspecific_names': {'strain': 'FACHB-524'}, 'organism_name': 'Microcystis aeruginosa FACHB-524', 'tax_id': 2486203}",0.0,,5,4933804,0,1e-09,GCF_048593405.1-RS_2025_03_18,H=WP_002773281.1;D=WP_002776776.1;K=WP_002776776.1,Microcystis aeruginosa FACHB-524,Microcystis,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_047649235.1|WP_017288020.1,GCF_047649235.1,WP_017288020.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.1e-161,6500472,,191.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.4e-246,Complete Genome,,47.0,6500472,"{'infraspecific_names': {'strain': 'FACHB-1624'}, 'organism_name': 'Leptolyngbya sp. FACHB-1624', 'tax_id': 2692802}",1.0,,1,6500472,0,2.2e-254,GCF_047649235.1-RS_2025_02_12,H=WP_190653244.1;D=WP_190653245.1;K=WP_190653246.1,Leptolyngbya sp. FACHB-1624,Leptolyngbya,True
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_047302805.1|WP_036916046.1,GCF_047302805.1,WP_036916046.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.6e-54,2683632,,22.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.3e-05,Complete Genome,,50.5,2683632,"{'infraspecific_names': {'strain': 'MIT 0718'}, 'organism_name': 'Prochlorococcus sp. MIT 0718', 'tax_id': 3082539}",0.0,,1,2683632,0,1.7e-05,GCF_047302805.1-RS_2025_01_29,H=WP_036914450.1;D=WP_036914447.1;K=WP_036914447.1,Prochlorococcus sp. MIT 0718,Prochlorococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_038396575.1|WP_046663108.1,GCF_038396575.1,WP_046663108.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,7.999999999999998e-54,4749293,,176.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.0008,Complete Genome,,43.0,4749293,"{'infraspecific_names': {'strain': '1339'}, 'organism_name': 'Microcystis aeruginosa 1339', 'tax_id': 3113711}",0.0,,1,4749293,0,3.4e-09,GCF_038396575.1-RS_2025_05_01,H=WP_045360101.1;D=WP_002803977.1;K=WP_002803977.1,Microcystis aeruginosa 1339,Microcystis,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_047716815.1|WP_415408481.1,GCF_047716815.1,WP_415408481.1,,0.0,nifH-local_aln_i2.1_12182023,0,1.4e-53,2623530,,635.0,,,1.0,1,1,0,,Complete Genome,,57.5,2623530,"{'infraspecific_names': {'strain': 'W2B2'}, 'organism_name': 'Synechococcus sp. W2B2', 'tax_id': 3392296}",0.0,,1,2623530,0,,GCF_047716815.1-RS_2025_02_13,H=WP_006043641.1;D=;K=,Synechococcus sp. W2B2,Synechococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_001318385.1|WP_010871214.1,GCF_001318385.1,WP_010871214.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,1.2e-52,3569196,,,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.2e-05,Complete Genome,,47.5,3569196,"{'infraspecific_names': {'strain': 'PCC 6803 substr. GT-G'}, 'organism_name': 'Synechocystis sp. PCC 6803', 'tax_id': 1148}",0.0,,1,3569196,0,1e-11,GCF_001318385.1-RS_2025_08_25,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1,Synechocystis sp. PCC 6803,Synechocystis,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_002368455.1|WP_096690149.1,GCF_002368455.1,WP_096690149.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.7e-161,11064963,,57.0,,nifD-local_aln_i2.1_12182023,1.0,1,9,0,1.8e-79,Complete Genome,,39.0,12049274,"{'infraspecific_names': {'strain': 'NIES-4071'}, 'organism_name': 'Calothrix sp. NIES-4071', 'tax_id': 2005469}",1.0,,9,11064963,0,4.8999999999999996e-259,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_096684461.1;D=WP_096687809.1;K=WP_096687792.1,Calothrix sp. NIES-4071,Calothrix,True
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_019977735.1|WP_224180391.1,GCF_019977735.1,WP_224180391.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,7.400000000000001e-159,11423121,,35.0,,nifD-local_aln_i2.1_12182023,1.0,1,10,0,4.6e-210,Complete Genome,,38.5,12367066,"{'infraspecific_names': {'strain': 'PCC 7716'}, 'organism_name': 'Calothrix sp. PCC 7716', 'tax_id': 2853227}",1.0,,10,11423121,0,3.8999999999999996e-240,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_224178908.1;D=WP_224174173.1;K=WP_224174202.1,Calothrix sp. PCC 7716,Calothrix,True
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_014280115.1|WP_006850794.1,GCF_014280115.1,WP_006850794.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,1.7e-52,2621965,,2222.01,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.8e-07,Complete Genome,,61.0,2621965,"{'infraspecific_names': {'strain': 'A15-44'}, 'organism_name': 'Synechococcus sp. A15-44', 'tax_id': 1050646}",1.0,,1,2621965,0,0.00025,GCF_014280115.1-RS_2024_08_17,H=WP_114988518.1;D=WP_186514909.1;K=WP_186514909.1,Synechococcus sp. A15-44,Synechococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_904830925.1|WP_072717645.1,GCF_904830925.1,WP_072717645.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.8e-163,6601744,,431.0,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,2.8999999999999997e-248,Complete Genome,,39.5,6654737,"{'infraspecific_names': {'strain': 'No.713'}, 'organism_name': 'Planktothrix pseudagardhii', 'tax_id': 132604}",1.0,,2,6601744,0,7.9e-256,GCF_904830925.1-RS_2025_08_03,H=WP_186440468.1;D=WP_072721275.1;K=WP_072721273.1,Planktothrix pseudagardhii,Planktothrix,True
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_051201415.1|WP_006277566.1,GCF_051201415.1,WP_006277566.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.0000000000000001e-162,4016649,,250.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.9000000000000004e-249,Complete Genome,,40.5,4016649,"{'infraspecific_names': {'strain': 'G7'}, 'organism_name': 'Cylindrospermopsis raciborskii G7', 'tax_id': 3438228}",1.0,,1,4016649,0,6.1e-257,GCF_051201415.1-RS_2025_07_03,H=WP_057177533.1;D=WP_057177532.1;K=WP_006278576.1,Cylindrospermopsis raciborskii G7,Cylindrospermopsis,True
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_963920475.1|WP_197162556.1,GCF_963920475.1,WP_197162556.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,2.8e-52,3210252,,40.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.6e-05,Complete Genome,,66.0,3210252,"{'infraspecific_names': {'isolate': 'KAC_105'}, 'organism_name': 'Synechococcus sp. CBW1107', 'tax_id': 2789857}",0.0,,1,3210252,0,0.00019,GCF_963920475.1-RS_2025_02_19,H=WP_322781447.1;D=WP_322781446.1;K=WP_322781446.1,Synechococcus sp. CBW1107,Synechococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_018139025.1|WP_006277031.1,GCF_018139025.1,WP_006277031.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.0000000000000001e-162,3857174,,121.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.9000000000000004e-249,Complete Genome,,40.0,3857174,"{'infraspecific_names': {'strain': 'N8'}, 'organism_name': 'Cylindrospermopsis raciborskii N8', 'tax_id': 1524929}",1.0,,1,3857174,0,6.1e-257,GCF_018139025.1-RS_2025_04_10,H=WP_057177533.1;D=WP_057177532.1;K=WP_006278576.1,Cylindrospermopsis raciborskii N8,Cylindrospermopsis,True
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_977927535.1|WP_457767502.1,GCF_977927535.1,WP_457767502.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,7.7e-52,1744470,,100.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,1.5e-06,Complete Genome,,65.0,2939533,"{'infraspecific_names': {'isolate': 'ena-SAMPLE-TAB-19-11-2025-09:23:59:194-151288'}, 'organism_name': 'Cyanobium sp. ULC082', 'tax_id': 2137204}",1.0,,3,1744470,0,6.2e-05,GCF_977927535.1-RS_2025_12_20,H=WP_259701265.1;D=WP_259701264.1;K=WP_259701264.1,Cyanobium sp. ULC082,Cyanobium,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_031583225.1|WP_181495653.1,GCF_031583225.1,WP_181495653.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.9e-52,2699735,,572.6,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.1e-08,Complete Genome,,53.5,2699735,"{'infraspecific_names': {'strain': 'PP555'}, 'organism_name': 'Thermosynechococcus sp. PP555', 'tax_id': 3074085}",1.0,,1,2699735,0,4.2e-10,GCF_031583225.1-RS_2024_11_06,H=WP_149819367.1;D=WP_302679145.1;K=WP_302679145.1,Thermosynechococcus sp. PP555,Thermosynechococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_025677855.1|WP_045872313.1,GCF_025677855.1,WP_045872313.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.4000000000000005e-164,9038614,,100.0,,nifD-local_aln_i2.1_12182023,1.0,1,15,0,2.1e-207,Complete Genome,,40.5,10128441,"{'infraspecific_names': {'strain': 'PCC 7601'}, 'organism_name': 'Tolypothrix sp. PCC 7601', 'tax_id': 1188}",1.0,,15,9038614,0,9.100000000000001e-116,GCF_025677855.1-RS_2025_01_18,H=WP_045868724.1;D=WP_045868610.1;K=WP_045868681.1,Tolypothrix sp. PCC 7601,Tolypothrix,True
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_003957805.1|WP_126147057.1,GCF_003957805.1,WP_126147057.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,5.699999999999999e-51,2767524,,470.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,7.9e-07,Complete Genome,,55.0,2881223,"{'infraspecific_names': {'strain': 'UTEX 3055'}, 'organism_name': 'Synechococcus elongatus UTEX 3055', 'tax_id': 2479200}",1.0,,3,2767524,0,1.1e-11,GCF_003957805.1-RS_2025_04_10,H=WP_126148029.1;D=WP_126147769.1;K=WP_126147769.1,Synechococcus elongatus UTEX 3055,Synechococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_000981785.1|WP_002731626.1,GCF_000981785.1,WP_002731626.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,5.699999999999998e-54,4294213,,123.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.00083,Complete Genome,,43.0,4294213,"{'infraspecific_names': {'strain': 'NIES-2549'}, 'organism_name': 'Microcystis aeruginosa NIES-2549', 'tax_id': 1641812}",0.0,,1,4294213,0,9.4e-10,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_046662683.1;D=WP_046662557.1;K=WP_046662557.1,Microcystis aeruginosa NIES-2549,Microcystis,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_031583295.1|WP_181495653.1,GCF_031583295.1,WP_181495653.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,4.9e-52,2645596,,453.5,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,5e-05,Complete Genome,,53.5,2645596,"{'infraspecific_names': {'strain': 'PKX95'}, 'organism_name': 'Thermosynechococcus sp. PKX95', 'tax_id': 3074088}",0.0,,1,2645596,0,9.5e-11,GCF_031583295.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310743540.1;K=WP_310743540.1,Thermosynechococcus sp. PKX95,Thermosynechococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_022869765.1|WP_010871214.1,GCF_022869765.1,WP_010871214.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,1.2e-52,3569929,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.2e-05,Complete Genome,,47.5,3569929,"{'infraspecific_names': {'strain': 'PCC 6803 substr. GT-T'}, 'organism_name': 'Synechocystis sp. PCC 6803', 'tax_id': 1148}",0.0,,1,3569929,0,1e-11,GCF_022869765.1-RS_2024_07_21,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1,Synechocystis sp. PCC 6803,Synechocystis,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_047304785.1|WP_011129798.1,GCF_047304785.1,WP_011129798.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,2.3999999999999996e-53,2588322,,201.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.5e-05,Complete Genome,,50.5,2588322,"{'infraspecific_names': {'strain': 'MIT 1327'}, 'organism_name': 'Prochlorococcus sp. MIT 1327', 'tax_id': 3082527}",0.0,,1,2588322,0,8.4e-06,GCF_047304785.1-RS_2025_01_31,H=WP_063397370.1;D=WP_063419828.1;K=WP_063419828.1,Prochlorococcus sp. MIT 1327,Prochlorococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_002368395.1|WP_096621069.1,GCF_002368395.1,WP_096621069.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,6.600000000000001e-164,5985875,,109.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.7e-80,Complete Genome,,41.5,5985875,"{'infraspecific_names': {'strain': 'NIES-3974'}, 'organism_name': 'Calothrix sp. NIES-3974', 'tax_id': 2005462}",1.0,,1,5985875,0,4e-240,GCF_002368395.1-RS_2025_08_25,H=WP_096622974.1;D=WP_096622976.1;K=WP_096623034.1,Calothrix sp. NIES-3974,Calothrix,True
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_031583335.1|WP_181495653.1,GCF_031583335.1,WP_181495653.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,4.9e-52,2645738,,534.6,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,5e-05,Complete Genome,,53.5,2645738,"{'infraspecific_names': {'strain': 'WL11'}, 'organism_name': 'Thermosynechococcus sp. WL11', 'tax_id': 3074089}",0.0,,1,2645738,0,9.5e-11,GCF_031583335.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310743540.1;K=WP_310743540.1,Thermosynechococcus sp. WL11,Thermosynechococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_031583515.1|WP_181495653.1,GCF_031583515.1,WP_181495653.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,4.9e-52,2660027,,1070.5,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,4.8e-05,Complete Genome,,53.5,2660027,"{'infraspecific_names': {'strain': 'QS41'}, 'organism_name': 'Thermosynechococcus sp. QS41', 'tax_id': 3074101}",0.0,,1,2660027,0,6.2e-10,GCF_031583515.1-RS_2024_11_06,H=WP_149819367.1;D=WP_310801688.1;K=WP_310801688.1,Thermosynechococcus sp. QS41,Thermosynechococcus,False
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_021379005.1|WP_233743468.1,GCF_021379005.1,WP_233743468.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.3e-163,5348817,,343.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.7e-241,Complete Genome,,50.5,5348817,"{'infraspecific_names': {'strain': 'A121'}, 'organism_name': 'Leptodesmis sichuanensis A121', 'tax_id': 2835870}",1.0,,1,5348817,0,3.4e-250,GCF_021379005.1-RS_2025_11_20,H=WP_233745105.1;D=WP_233745106.1;K=WP_233745107.1,Leptodesmis sichuanensis A121,Leptodesmis,True
GF_01783,GCF_038396575.1|WP_045357228.1,GCF_031583475.1|WP_181495653.1,GCF_031583475.1,WP_181495653.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.9e-52,2677418,,793.8,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,2.3e-08,Complete Genome,,53.5,2677418,"{'infraspecific_names': {'strain': 'JY1331'}, 'organism_name': 'Thermosynechococcus sp. JY1331', 'tax_id': 3074098}",1.0,,1,2677418,0,3.7e-09,GCF_031583475.1-RS_2024_11_06,H=WP_149819367.1;D=WP_302677784.1;K=WP_302677784.1,Thermosynechococcus sp. JY1331,Thermosynechococcus,False
