assembly_accession,nifK_best_ref,nifD_present,nifH_best_ref,nifHDK_core_call,nifH_best_evalue,scaffold_n50,checkm_completeness,coverage,checkm_contamination,nifD_best_ref,nifH_present,download_ok,number_of_scaffolds,derived_from_metagenome,nifK_best_evalue,assembly_level,genome_notes,gc_percent,total_ungapped_length,organism_name,nifK_present,annotation_date,number_of_contigs,contig_n50,annotation_fails_MAG_check,nifD_best_evalue,annotation_name,best_hit_ids,organism_full,genus,is_diazotroph
GCF_022063185.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.2e-162,6421060,,94.5,,nifD-local_aln_i2.1_12182023,1.0,1,12,0,2.0000000000000003e-256,Complete Genome,,41.0,7172241,"{'infraspecific_names': {'strain': 'UHCC 0870'}, 'organism_name': 'Nostoc sp. UHCC 0870', 'tax_id': 2914041}",1.0,,12,6421060,0,1.3e-257,GCF_022063185.1-RS_2025_08_25,H=WP_190700437.1;D=WP_237988466.1;K=WP_237988467.1,Nostoc sp. UHCC 0870,Nostoc,True
GCF_021650815.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1e-162,3808183,,500.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.9e-249,Complete Genome,,40.0,3808183,"{'infraspecific_names': {'strain': 'KLL07'}, 'organism_name': 'Cylindrospermopsis raciborskii KLL07', 'tax_id': 683357}",1.0,,1,3808183,0,9.9e-257,GCF_021650815.1-RS_2024_08_13,H=WP_057177533.1;D=WP_115538753.1;K=WP_006278576.1,Cylindrospermopsis raciborskii KLL07,Cylindrospermopsis,True
GCF_003367075.2,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1e-162,3757845,,826.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.9e-249,Complete Genome,,40.0,3757845,"{'infraspecific_names': {'strain': 'Cr2010'}, 'organism_name': 'Cylindrospermopsis raciborskii Cr2010', 'tax_id': 2108055}",1.0,,1,3757845,0,9.9e-257,GCF_003367075.2-RS_2025_12_12,H=WP_057177533.1;D=WP_115538753.1;K=WP_006278576.1,Cylindrospermopsis raciborskii Cr2010,Cylindrospermopsis,True
GCF_021497025.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.2e-52,5699248,,35.0,,nifD-local_aln_i2.1_12182023,1.0,1,11,0,1.5e-07,Complete Genome,,46.5,7254703,"{'infraspecific_names': {'strain': 'Moss Beach'}, 'organism_name': ""Acaryochloris sp. 'Moss Beach'"", 'tax_id': 2740837}",1.0,,11,5699248,0,3e-13,GCF_021497025.1-RS_2024_11_06,H=WP_212662559.1;D=WP_212662626.1;K=WP_212662626.1,Acaryochloris sp. 'Moss Beach',Acaryochloris,False
GCF_021379005.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.3e-163,5348817,,343.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.7e-241,Complete Genome,,50.5,5348817,"{'infraspecific_names': {'strain': 'A121'}, 'organism_name': 'Leptodesmis sichuanensis A121', 'tax_id': 2835870}",1.0,,1,5348817,0,3.4e-250,GCF_021379005.1-RS_2025_11_20,H=WP_233745105.1;D=WP_233745106.1;K=WP_233745107.1,Leptodesmis sichuanensis A121,Leptodesmis,True
GCF_021172085.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,5.1999999999999995e-54,5103104,,430.11,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.0011,Complete Genome,,42.0,5103104,"{'infraspecific_names': {'strain': 'DIANCHI905'}, 'organism_name': 'Microcystis aeruginosa FACHB-905 = DIANCHI905', 'tax_id': 267865}",0.0,,1,5103104,0,1.1e-09,GCF_021172085.1-RS_2025_03_19,H=WP_002735653.1;D=WP_002746000.1;K=WP_002746000.1,Microcystis aeruginosa FACHB-905 = DIANCHI905,Microcystis,False
GCF_021018745.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,5.799999999999999e-49,4921229,,422.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,4e-09,Complete Genome,,61.5,5102396,"{'infraspecific_names': {'isolate': 'MG652769'}, 'organism_name': 'Gloeobacter morelensis MG652769', 'tax_id': 2781736}",1.0,,3,4921229,0,1.7e-05,GCF_021018745.1-RS_2025_03_08,H=WP_230840094.1;D=WP_230843386.1;K=WP_230843386.1,Gloeobacter morelensis MG652769,Gloeobacter,False
GCF_020885515.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,8.9e-155,1491611,,1400.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,2.2e-236,Complete Genome,,31.0,1491611,"{'infraspecific_names': {'isolate': 'CPSB-1'}, 'organism_name': 'cyanobacterium endosymbiont of Braarudosphaera bigelowii', 'tax_id': 1285375}",1.0,,1,1491611,0,7.100000000000001e-253,GCF_020885515.1-RS_2025_07_20,H=WP_040054948.1;D=WP_229636966.1;K=WP_229636967.1,cyanobacterium endosymbiont of Braarudosphaera bigelowii,cyanobacterium,True
GCF_020091585.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,5.7e-52,7298027,,120.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,1.2e-07,Complete Genome,,49.5,8564336,"{'infraspecific_names': {'strain': 'CCNU0001'}, 'organism_name': 'Kovacikia minuta CCNUW1', 'tax_id': 2653194}",1.0,,3,7298027,0,1.3e-11,GCF_020091585.1-RS_2025_11_20,H=WP_224339908.1;D=WP_224342107.1;K=WP_224342107.1,Kovacikia minuta CCNUW1,Kovacikia,False
GCF_019977735.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,7.400000000000001e-159,11423121,,35.0,,nifD-local_aln_i2.1_12182023,1.0,1,10,0,4.6e-210,Complete Genome,,38.5,12367066,"{'infraspecific_names': {'strain': 'PCC 7716'}, 'organism_name': 'Calothrix sp. PCC 7716', 'tax_id': 2853227}",1.0,,10,11423121,0,3.9e-240,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_224178908.1;D=WP_224174173.1;K=WP_224174202.1,Calothrix sp. PCC 7716,Calothrix,True
GCF_019976755.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.4000000000000005e-164,7141037,,97.0,,nifD-local_aln_i2.1_12182023,1.0,1,6,0,3.2e-259,Complete Genome,,40.5,7901148,"{'infraspecific_names': {'strain': 'MS1'}, 'organism_name': 'Nostoc sp. MS1', 'tax_id': 2764711}",1.0,,6,7141037,0,4.4e-241,GCF_019976755.1-RS_2025_01_19,H=WP_224091592.1;D=WP_224091597.1;K=WP_224091626.1,Nostoc sp. MS1,Nostoc,True
GCF_019924095.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,1.1e-52,3741266,,50.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,0.0003,Complete Genome,,47.5,3876863,"{'infraspecific_names': {'strain': 'PCC 7339'}, 'organism_name': 'Synechocystis sp. PCC 7339', 'tax_id': 2782213}",0.0,,3,3741266,0,2.7e-11,GCF_019924095.1-RS_2024_08_18,H=WP_212722074.1;D=WP_212721211.1;K=WP_212721211.1,Synechocystis sp. PCC 7339,Synechocystis,False
GCF_019891175.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.2e-162,6426061,,260.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,6.5999999999999986e-245,Complete Genome,,51.0,6426061,"{'infraspecific_names': {'strain': 'E412'}, 'organism_name': 'Leptothermofonsia sichuanensis E412', 'tax_id': 2016068}",1.0,,1,6426061,0,3.5e-256,GCF_019891175.1-RS_2025_11_20,H=WP_225938108.1;D=WP_223045959.1;K=WP_223045958.1,Leptothermofonsia sichuanensis E412,Leptothermofonsia,True
GCF_019704275.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,8.5e-54,5478552,,87.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,0.00078,Complete Genome,,42.5,5501105,"{'infraspecific_names': {'strain': 'NIES-88'}, 'organism_name': 'Microcystis aeruginosa', 'tax_id': 1126}",0.0,,3,5478552,0,7.5e-10,GCF_019704275.1-RS_2025_09_26,H=WP_002759152.1;D=WP_061430879.1;K=WP_061430879.1,Microcystis aeruginosa,Microcystis,False
GCF_019056575.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.2000000000000006e-162,5729487,,100.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.6e-252,Complete Genome,,39.5,5729487,"{'infraspecific_names': {'strain': 'FACHB 800'}, 'organism_name': 'Richelia sinica FACHB-800', 'tax_id': 1357546}",1.0,,1,5729487,0,7.7e-237,GCF_019056575.1-RS_2025_03_08,H=WP_190601103.1;D=WP_190605738.1;K=WP_190605728.1,Richelia sinica FACHB-800,Richelia,True
GCF_018845095.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,1.2e-52,3571181,,1200.0,,nifD-local_aln_i2.1_12182023,1.0,1,7,0,7.2e-05,Complete Genome,,47.5,3947544,"{'infraspecific_names': {'strain': 'PCC 6803'}, 'organism_name': 'Synechocystis sp. PCC 6803', 'tax_id': 1148}",0.0,,7,3571181,0,1e-11,GCF_018845095.1-RS_2024_08_24,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1,Synechocystis sp. PCC 6803,Synechocystis,False
GCF_018399015.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,4.4e-52,3180296,,1928.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.0008,Complete Genome,,68.0,3180296,"{'infraspecific_names': {'isolate': 'M30B3'}, 'organism_name': 'Cyanobium sp. M30B3', 'tax_id': 2831057}",0.0,,1,3180296,0,0.0034,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_213204648.1;D=WP_213204650.1;K=WP_213204650.1,Cyanobium sp. M30B3,Cyanobium,False
GCF_018389385.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.1e-49,4187797,,100.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,2e-11,Complete Genome,,55.5,4187797,"{'infraspecific_names': {'strain': 'C109'}, 'organism_name': 'Anthocerotibacter panamensis C109', 'tax_id': 2778476}",1.0,,1,4187797,0,3.7e-07,GCF_018389385.1-RS_2025_11_20,H=WP_218080861.1;D=WP_218081591.1;K=WP_218081591.1,Anthocerotibacter panamensis C109,Anthocerotibacter,False
GCF_018336915.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.2e-52,5881945,,75.0,,nifD-local_aln_i2.1_12182023,1.0,1,7,0,1.5e-07,Complete Genome,,47.0,7112772,"{'infraspecific_names': {'strain': 'S15'}, 'organism_name': 'Acaryochloris marina S15', 'tax_id': 2762553}",1.0,,7,5881945,0,3e-13,GCF_018336915.1-RS_2024_11_06,H=WP_212662559.1;D=WP_212662626.1;K=WP_212662626.1,Acaryochloris marina S15,Acaryochloris,False
GCF_018282115.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,1.1e-52,3704690,,50.0,,nifD-local_aln_i2.1_12182023,1.0,1,4,0,0.0003,Complete Genome,,47.5,3832803,"{'infraspecific_names': {'strain': 'PCC 7338'}, 'organism_name': 'Synechocystis sp. PCC 7338', 'tax_id': 2732530}",0.0,,4,3704690,0,2.7e-11,GCF_018282115.1-RS_2024_08_25,H=WP_212722074.1;D=WP_212721211.1;K=WP_212721211.1,Synechocystis sp. PCC 7338,Synechocystis,False
GCF_018139025.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1e-162,3857174,,121.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.9e-249,Complete Genome,,40.0,3857174,"{'infraspecific_names': {'strain': 'N8'}, 'organism_name': 'Cylindrospermopsis raciborskii N8', 'tax_id': 1524929}",1.0,,1,3857174,0,6.1e-257,GCF_018139025.1-RS_2025_04_10,H=WP_057177533.1;D=WP_057177532.1;K=WP_006278576.1,Cylindrospermopsis raciborskii N8,Cylindrospermopsis,True
GCF_017164015.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.8000000000000003e-161,8587404,,136.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,6.8000000000000004e-248,Complete Genome,,41.5,8587404,"{'infraspecific_names': {'strain': 'UHCC 0702'}, 'organism_name': 'Nostoc sp. UHCC 0702', 'tax_id': 2814655}",1.0,,1,8587404,0,7e-105,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_206267712.1;D=WP_206265819.1;K=WP_206268701.1,Nostoc sp. UHCC 0702,Nostoc,True
GCF_017086385.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,4.9e-52,2658717,,274.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,5e-05,Complete Genome,,53.5,2658717,"{'infraspecific_names': {'strain': 'TA-1'}, 'organism_name': 'Thermosynechococcus sp. TA-1', 'tax_id': 2813673}",0.0,,1,2658717,0,6.2e-10,GCF_017086385.1-RS_2024_11_06,H=WP_149819367.1;D=WP_206201585.1;K=WP_206201585.1,Thermosynechococcus sp. TA-1,Thermosynechococcus,False
GCF_016919485.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,6.2000000000000005e-161,5490383,,35.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,2.5e-233,Complete Genome,,56.5,5490383,"{'infraspecific_names': {'strain': 'PKUAC-SCTB121'}, 'organism_name': 'Thermoleptolyngbya sp. PKUAC-SCTB121', 'tax_id': 2811482}",1.0,,1,5490383,0,1.3000000000000002e-251,GCF_016919485.1-RS_2024_11_06,H=WP_172355833.1;D=WP_172355835.1;K=WP_205369601.1,Thermoleptolyngbya sp. PKUAC-SCTB121,Thermoleptolyngbya,True
GCF_016745315.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,6e-52,6763964,,191.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,6.3e-07,Complete Genome,,44.0,6763964,"{'infraspecific_names': {'strain': 'PCC 9108'}, 'organism_name': 'Arthrospira sp. PCC 9108', 'tax_id': 147317}",1.0,,1,6763964,0,1.4e-09,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_006616040.1;D=WP_006618246.1;K=WP_006618246.1,Arthrospira sp. PCC 9108,Arthrospira,False
GCF_016446395.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,8.4e-52,6286783,,347.0,,,1.0,1,1,0,0.022,Complete Genome,,49.5,6286783,"{'infraspecific_names': {'strain': 'ETS-05'}, 'organism_name': '[Phormidium] sp. ETS-05', 'tax_id': 222819}",0.0,,1,6286783,0,,GCF_016446395.1-RS_2024_09_22,H=WP_199247677.1;D=;K=WP_199247678.1,[Phormidium] sp. ETS-05,[Phormidium],False
GCF_016403105.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,1.1e-52,4309234,,360.0,,nifD-local_aln_i2.1_12182023,1.0,1,6,0,1.3e-05,Complete Genome,,57.5,4710209,"{'infraspecific_names': {'strain': 'BL0902'}, 'organism_name': 'Leptolyngbya sp. BL0902', 'tax_id': 1115757}",0.0,,6,4309234,0,1.3e-08,GCF_016403105.1-RS_2025_01_08,H=WP_198806476.1;D=WP_198805431.1;K=WP_198805431.1,Leptolyngbya sp. BL0902,Leptolyngbya,False
GCF_015841355.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,5.8e-53,3202093,,10.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.1e-05,Complete Genome,,66.5,3202093,"{'infraspecific_names': {'strain': 'CBW1107'}, 'organism_name': 'Synechococcus sp. CBW1107', 'tax_id': 2789857}",0.0,,1,3202093,0,0.0003,GCF_015841355.1-RS_2024_08_17,H=WP_231594731.1;D=WP_197164226.1;K=WP_197164226.1,Synechococcus sp. CBW1107,Synechococcus,False
GCF_015840915.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,8.199999999999999e-53,3854122,,17.68,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.00073,Complete Genome,,64.5,3854122,"{'infraspecific_names': {'strain': 'CBW1002'}, 'organism_name': 'Synechococcus sp. CBW1002', 'tax_id': 1353134}",0.0,,1,3854122,0,5.4e-07,GCF_015840915.1-RS_2024_08_17,H=WP_231598341.1;D=WP_370594839.1;K=WP_370594839.1,Synechococcus sp. CBW1002,Synechococcus,False
GCF_015840715.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,2.1e-52,3672318,,47.91,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,4.1e-07,Complete Genome,,67.0,3672318,"{'infraspecific_names': {'strain': 'CBW1004'}, 'organism_name': 'Synechococcus sp. CBW1004', 'tax_id': 1353136}",1.0,,1,3672318,0,3.4e-05,GCF_015840715.1-RS_2024_08_16,H=WP_197211522.1;D=WP_197211521.1;K=WP_197211521.1,Synechococcus sp. CBW1004,Synechococcus,False
GCF_015840525.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,8.199999999999999e-53,3860130,,34.51,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.00071,Complete Genome,,64.5,3860130,"{'infraspecific_names': {'strain': 'CBW1006'}, 'organism_name': 'Synechococcus sp. CBW1006', 'tax_id': 1353138}",0.0,,1,3860130,0,5.8e-07,GCF_015840525.1-RS_2024_08_17,H=WP_231598341.1;D=WP_370594721.1;K=WP_370594721.1,Synechococcus sp. CBW1006,Synechococcus,False
GCF_015840335.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.899999999999999e-51,3226220,,42.53,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.011,Complete Genome,,63.5,3226220,"{'infraspecific_names': {'strain': 'CBW1108'}, 'organism_name': 'Synechococcus sp. CBW1108', 'tax_id': 1353147}",0.0,,1,3226220,0,0.012,GCF_015840335.1-RS_2024_08_17,H=WP_197150339.1;D=WP_197150342.1;K=WP_197150342.1,Synechococcus sp. CBW1108,Synechococcus,False
GCF_014489415.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,5.6e-163,3910736,,100.0,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,5.4e-250,Complete Genome,,40.0,4057210,"{'infraspecific_names': {'strain': 'GIHE-G1'}, 'organism_name': 'Cylindrospermopsis curvispora GIHE-G1', 'tax_id': 2666332}",1.0,,2,3910736,0,1.3999999999999998e-257,GCF_014489415.1-RS_2025_12_16,H=WP_187705049.1;D=WP_187705050.1;K=WP_187705051.1,Cylindrospermopsis curvispora GIHE-G1,Cylindrospermopsis,True
GCF_014304815.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.3e-53,2424175,,970.013,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.3e-06,Complete Genome,,56.5,2424175,"{'infraspecific_names': {'strain': 'MIT S9220'}, 'organism_name': 'Synechococcus sp. MIT S9220', 'tax_id': 166309}",1.0,,1,2424175,0,3.9e-05,GCF_014304815.1-RS_2024_08_17,H=WP_067092925.1;D=WP_186988801.1;K=WP_186988801.1,Synechococcus sp. MIT S9220,Synechococcus,False
GCF_014304795.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.7999999999999997e-51,2623023,,3383.6,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,5.6e-07,Complete Genome,,63.5,2623023,"{'infraspecific_names': {'strain': 'WH 8101'}, 'organism_name': 'Synechococcus sp. WH 8101', 'tax_id': 59932}",1.0,,1,2623023,0,2.2e-06,GCF_014304795.1-RS_2024_08_17,H=WP_130129595.1;D=WP_130129594.1;K=WP_130129594.1,Synechococcus sp. WH 8101,Synechococcus,False
GCF_014280235.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,2.7e-52,2748087,,3330.97,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.00016,Complete Genome,,68.0,2748087,"{'infraspecific_names': {'strain': 'NS01'}, 'organism_name': 'Cyanobium sp. NS01', 'tax_id': 261284}",0.0,,1,2748087,0,0.063,GCF_014280235.1-RS_2024_08_17,H=WP_186696772.1;D=WP_186696771.1;K=WP_186696771.1,Cyanobium sp. NS01,Cyanobium,False
GCF_014280215.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,4.399999999999999e-53,2543463,,3410.33,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.6e-05,Complete Genome,,60.5,2543463,"{'infraspecific_names': {'strain': 'A15-127'}, 'organism_name': 'Synechococcus sp. A15-127', 'tax_id': 1050624}",0.0,,1,2543463,0,0.0025,GCF_014280215.1-RS_2024_08_17,H=WP_186485065.1;D=WP_186485066.1;K=WP_186485066.1,Synechococcus sp. A15-127,Synechococcus,False
GCF_014280195.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,7.099999999999999e-53,2305373,,868.781,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,2.3e-05,Complete Genome,,59.5,2305373,"{'infraspecific_names': {'strain': 'A15-24'}, 'organism_name': 'Synechococcus sp. A15-24', 'tax_id': 1050635}",0.0,,1,2305373,0,0.0007,GCF_014280195.1-RS_2024_07_01,H=WP_186496861.1;D=WP_186496859.1;K=WP_186496859.1,Synechococcus sp. A15-24,Synechococcus,False
GCF_014280175.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,1.4999999999999999e-53,2341586,,2420.88,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.1e-05,Complete Genome,,60.0,2341586,"{'infraspecific_names': {'strain': 'A15-28'}, 'organism_name': 'Synechococcus sp. A15-28', 'tax_id': 1050638}",0.0,,1,2341586,0,0.00076,GCF_014280175.1-RS_2024_07_01,H=WP_186586421.1;D=WP_186586420.1;K=WP_186586420.1,Synechococcus sp. A15-28,Synechococcus,False
GCF_014280115.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,1.7e-52,2621965,,2222.01,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.8e-07,Complete Genome,,61.0,2621965,"{'infraspecific_names': {'strain': 'A15-44'}, 'organism_name': 'Synechococcus sp. A15-44', 'tax_id': 1050646}",1.0,,1,2621965,0,0.00025,GCF_014280115.1-RS_2024_08_17,H=WP_114988518.1;D=WP_186514909.1;K=WP_186514909.1,Synechococcus sp. A15-44,Synechococcus,False
GCF_014280095.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,7.7e-52,2543402,,4021.37,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,5.2e-07,Complete Genome,,58.0,2543402,"{'infraspecific_names': {'strain': 'A15-60'}, 'organism_name': 'Synechococcus sp. A15-60', 'tax_id': 1050655}",1.0,,1,2543402,0,8.2e-06,GCF_014280095.1-RS_2024_08_16,H=WP_186470595.1;D=WP_186470596.1;K=WP_186470596.1,Synechococcus sp. A15-60,Synechococcus,False
GCF_014280075.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.799999999999999e-53,2294140,,4547.41,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.1e-06,Complete Genome,,60.0,2294140,"{'infraspecific_names': {'strain': 'A15-62'}, 'organism_name': 'Synechococcus sp. A15-62', 'tax_id': 1050657}",1.0,,1,2294140,0,0.0004,GCF_014280075.1-RS_2024_08_17,H=WP_186494802.1;D=WP_186494803.1;K=WP_186494803.1,Synechococcus sp. A15-62,Synechococcus,False
GCF_014280055.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,1.2e-52,2401547,,832.547,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,6.3e-06,Complete Genome,,59.5,2401547,"{'infraspecific_names': {'strain': 'A18-40'}, 'organism_name': 'Synechococcus sp. A18-40', 'tax_id': 1866939}",1.0,,1,2401547,0,0.0019,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_011128585.1;D=WP_186511735.1;K=WP_186511735.1,Synechococcus sp. A18-40,Synechococcus,False
GCF_014280035.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,7.7e-52,2511360,,1108.66,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,5.2e-07,Complete Genome,,58.0,2511360,"{'infraspecific_names': {'strain': 'A18-25c'}, 'organism_name': 'Synechococcus sp. A18-25c', 'tax_id': 1866938}",1.0,,1,2511360,0,8.2e-06,GCF_014280035.1-RS_2024_08_17,H=WP_186470595.1;D=WP_186470596.1;K=WP_186470596.1,Synechococcus sp. A18-25c,Synechococcus,False
GCF_014280015.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,1.2e-52,2471770,,1127.01,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.1e-05,Complete Genome,,59.5,2471770,"{'infraspecific_names': {'strain': 'A18-46.1'}, 'organism_name': 'Synechococcus sp. A18-46.1', 'tax_id': 1866940}",0.0,,1,2471770,0,0.0017,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_011128585.1;D=WP_186481958.1;K=WP_186481958.1,Synechococcus sp. A18-46.1,Synechococcus,False
GCF_014279975.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,1.5e-52,2710834,,5401.83,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.1e-05,Complete Genome,,55.0,2710834,"{'infraspecific_names': {'strain': 'BIOS-U3-1'}, 'organism_name': 'Synechococcus sp. BIOS-U3-1', 'tax_id': 1400865}",0.0,,1,2710834,0,3.1e-05,GCF_014279975.1-RS_2025_08_18,H=WP_186489664.1;D=WP_186489662.1;K=WP_186489662.1,Synechococcus sp. BIOS-U3-1,Synechococcus,False
GCF_014279955.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,1.9999999999999998e-53,2601150,,4647.74,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,2.4e-05,Complete Genome,,60.5,2601150,"{'infraspecific_names': {'strain': 'BMK-MC-1'}, 'organism_name': 'Synechococcus sp. BMK-MC-1', 'tax_id': 1442551}",0.0,,1,2601150,0,0.00011,GCF_014279955.1-RS_2024_08_17,H=WP_186472759.1;D=WP_186472760.1;K=WP_186472760.1,Synechococcus sp. BMK-MC-1,Synechococcus,False
GCF_014279895.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,1.7e-52,2112236,,2783.61,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.6e-06,Complete Genome,,61.5,2112236,"{'infraspecific_names': {'strain': 'M16.1'}, 'organism_name': 'Synechococcus sp. M16.1', 'tax_id': 1442553}",1.0,,1,2112236,0,0.00024,GCF_014279895.1-RS_2024_08_17,H=WP_114988518.1;D=WP_186541994.1;K=WP_186541994.1,Synechococcus sp. M16.1,Synechococcus,False
